date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:23	102681/102681	U-----	200	untouched ('OK')	text/html	etag:W/%2219119-40203ba06ae00%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/MediaInfo.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/MediaInfo.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:24	15913/15913	U-----	200	untouched ('OK')	text/html	etag:W/%223e29-40203ba43b700%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/Naming.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/Naming.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:24	23778/23778	U-----	200	untouched ('OK')	text/html	etag:W/%225ce2-40203b9f76bc0%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/OutStreamToIterativeReader.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/OutStreamToIterativeReader.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:25	9278/9278	U-----	200	untouched ('OK')	text/html	etag:W/%22243e-40203ba06ae00%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/ProgressCallback.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/ProgressCallback.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:26	15823/15823	U-----	200	untouched ('OK')	text/html	etag:W/%223dcf-40203ba06ae00%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/Rational.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/Rational.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:26	19920/19920	U-----	200	untouched ('OK')	text/html	etag:W/%224dd0-40203ba43b700%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/Record.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/Record.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:26	31700/31700	U-----	200	untouched ('OK')	text/html	etag:W/%227bd4-40203b9f76bc0%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/SplitInputStream.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/SplitInputStream.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:27	44593/44593	U-----	200	untouched ('OK')	text/html	etag:W/%22ae31-40203ba43b700%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/TiffExif.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/TiffExif.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:28	12469/12469	U-----	200	untouched ('OK')	text/html	etag:W/%2230b5-40203ba52f940%22	http://mediachest.sourceforge.net/mediautil/javadocs/overview-tree.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/overview-tree.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:28	4768/4768	U-----	200	untouched ('OK')	text/html	etag:W/%2212a0-40203b9d8e740%22	http://mediachest.sourceforge.net/mediautil/javadocs/deprecated-list.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/deprecated-list.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
